Title,Description,Link,Date,StartDate,EndDate,Location
"26. Festival dokumentarnega filma: Obzornik 80 - Metka, Meki",,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-obzornik-80-metka-meki/vstopnice-1180318.html
https://dogodki.kulturnik.si/?where=Slovenska%20kinoteka
https://dogodki.kulturnik.si/?where=Ljubljana","ponedeljek, 18. marec 2024",Mon Mar 18 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Slovenska kinoteka
Ljubljana"
Hišni kavč festival,,"https://www.hisaotrok.si/dogodek/hisni-kavc-festival/
https://dogodki.kulturnik.si/?where=Hi%C5%A1a%20otrok%20in%20umetnosti
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 00:00:00 GMT+0100 (Central European Standard Time),Sat Mar 23 2024 00:00:00 GMT+0100 (Central European Standard Time),"Hiša otrok in umetnosti
Ljubljana"
Palčica,,"http://www.lgl.si/si/predstave/vse-predstave/1110-Palcica
https://dogodki.kulturnik.si/?where=Kulturnica%20LGL
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 09:30:00 GMT+0100 (Central European Standard Time),,"Kulturnica LGL
Ljubljana"
Gaetano Donizetti: Ljubezenski napoj,,"https://www.opera.si/sl/program/predstava/opera/ljubezenski-napoj/?d=1674
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 15:00:00 GMT+0100 (Central European Standard Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Odprta vrata v maturo 2024,,"http://www.lgl.si/si/predstave/vse-predstave/1159-Odprta-vrata-v-maturo-2024
https://dogodki.kulturnik.si/?where=Veliki%20oder%20LGL
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 16:00:00 GMT+0100 (Central European Standard Time),,"Veliki oder LGL
Ljubljana"
26. Festival dokumentarnega filma: Volneno,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-volneno/vstopnice-1180294.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
Nekje drugje,,"http://www.lgl.si/si/predstave/vse-predstave/571-Nekje-drugje
https://dogodki.kulturnik.si/?where=Tunel%20LGL
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Tunel LGL
Ljubljana"
"Le vkup, le vkup uboga gmajna!",,"https://www.mojekarte.si/si/le-vkup-le-vkup-uboga-gmajna/vstopnice-1176221.html
https://dogodki.kulturnik.si/?where=Ljubljanski%20grad
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Ljubljanski grad
Ljubljana"
Delavnice kreativnega pisanja,,"http://mestoliterature.si/delavnice-kreativnega-pisanja-06-03-2024.html
https://dogodki.kulturnik.si/?where=Center%20za%20poezijo%20Toma%C5%BEa%20%C5%A0alamuna
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 17:30:00 GMT+0100 (Central European Standard Time),,"Center za poezijo Tomaža Šalamuna
Ljubljana"
POMLADNI KONCERT,,"https://www.ikcsentjur.si/-RSS-dogodki/POMLADNI-KONCERT_1_1/
https://dogodki.kulturnik.si/?where=Ipav%C4%8Dev%20kulturni%20center%20%C5%A0entjur
https://dogodki.kulturnik.si/?where=%C5%A0entjur","torek, 19. marec 2024",Tue Mar 19 2024 18:00:00 GMT+0100 (Central European Standard Time),,"Ipavčev kulturni center Šentjur
Šentjur"
Okrogla miza. Naredimo KČB,,"https://www.kotlovnica.si/sl/program/okrogla-miza.-naredimo-kcb
https://dogodki.kulturnik.si/?where=MC%20Kotlovnica
https://dogodki.kulturnik.si/?where=Kamnik","torek, 19. marec 2024",Tue Mar 19 2024 18:00:00 GMT+0100 (Central European Standard Time),,"MC Kotlovnica
Kamnik"
"Igor Grdina: Pesnik, mislec in politik Edvard Kocbek (Literarno predavanje)",,"http://mestoliterature.si/igor-grdina-pesnik-mislec-in-politik-edvard-kocbek-06-03-2024.html
https://dogodki.kulturnik.si/?where=Slovanska%20Knji%C5%BEnica
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 18:00:00 GMT+0100 (Central European Standard Time),,"Slovanska Knjižnica
Ljubljana"
26. Festival dokumentarnega filma: Deloholiki,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-deloholiki/vstopnice-1180295.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 18:45:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
26. Festival dokumentarnega filma: Tišina razuma,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-tisina-razuma/vstopnice-1180319.html
https://dogodki.kulturnik.si/?where=Slovenska%20kinoteka
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 19:00:00 GMT+0100 (Central European Standard Time),,"Slovenska kinoteka
Ljubljana"
"Matej Zupan, flavta in Andreja Kosmač",,"https://www.facebook.com/events/327590446405995/
https://dogodki.kulturnik.si/?where=Glasbena%20%C5%A1ola%20Velenje
https://dogodki.kulturnik.si/?where=Velenje","torek, 19. marec 2024",Tue Mar 19 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Glasbena šola Velenje
Velenje"
3. koncert Komornega cikla 2023/2024: Kvartet Ébène,,"https://www.nd-mb.si/glasba/vsi-koncerti/predstava/nd/kvartet-ebene
https://dogodki.kulturnik.si/?where=Narodni%20dom%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","torek, 19. marec 2024",Tue Mar 19 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Narodni dom Maribor
Maribor"
Odprta vrata v maturo 2024,,"http://www.lgl.si/si/predstave/vse-predstave/1159-Odprta-vrata-v-maturo-2024
https://dogodki.kulturnik.si/?where=Veliki%20oder%20LGL
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Veliki oder LGL
Ljubljana"
Primož Grašič trio & Uroš Perić,,"https://www.facebook.com/events/1365369030845277/
https://dogodki.kulturnik.si/?where=Kavarna%20SLAMI%C4%8C
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Kavarna SLAMIČ
Ljubljana"
Festival Fabula v teoriji: Georgi Gospodinov (Pogovor z avtorjem),,"http://mestoliterature.si/festival-fabula-v-teoriji-georgi-gospodinov-07-03-2024.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom
Ljubljana"
Kralj Čačka,,"https://www.cd-cc.si/kultura/glasba/kralj-cacka
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Klub%20CD
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),Tue Mar 19 2024 22:00:00 GMT+0100 (Central European Standard Time),"Cankarjev dom, Klub CD
Ljubljana"
Andrej Šifrer,,"https://www.facebook.com/events/1437930647100088/?acontext=%7B%22source%22%3A%2229%22%2C%22ref_notif_type%22%3A%22plan_user_invited%22%2C%22action_history%22%3A%22null%22%7D&notif_id=1708583387758038&notif_t=plan_user_invited&ref=notif
https://dogodki.kulturnik.si/?where=Ustvarjalni%20center%20%C5%A0vicarija
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Ustvarjalni center Švicarija
Ljubljana"
Haexler / Kultivator / Ku-Ri-Boh,,"https://www.gustaf.si/index.php/program/1304-a-cure-for-happiness-presents-haexler-ger-x-kultivator-slo-x-ku-ri-boh-slo
https://dogodki.kulturnik.si/?where=AGD%20Gustaf%2C%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"AGD Gustaf, Maribor
Maribor"
Spolna vzgoja II: Borba,,"https://www.mojekarte.si/si/spolna-vzgoja-ii-borba/vstopnice-1180500.html
https://dogodki.kulturnik.si/?where=Slovensko%20mladinsko%20gledali%C5%A1%C4%8De%3ANova%20po%C5%A1ta
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Slovensko mladinsko gledališče:Nova pošta
Ljubljana"
Fejmiči: Sama sta najboljša,,"https://www.mojekarte.si/si/fejmici-sama-sta-najboljsa/vstopnice-1180537.html
https://dogodki.kulturnik.si/?where=SiTiTeater%2C%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"SiTiTeater, Ljubljana
Ljubljana"
Fabula v teoriji: Georgi Gospodinov,,"https://www.cd-cc.si/kultura/literatura-in-humanistika/fabula-v-teoriji-georgi-gospodinov
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Linhartova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),Tue Mar 19 2024 22:00:00 GMT+0100 (Central European Standard Time),"Cankarjev dom, Linhartova dvorana
Ljubljana"
Fabula v teoriji 2024: Georgi Gospodinov - Časovno zaklonišče,,"https://www.mojekarte.si/si/fabula-v-teoriji-2024-georgi-gospodinov-casovno-zaklonisce/vstopnice-1180849.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Linhartova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Linhartova dvorana
Ljubljana"
Fabula v teoriji 2024: Georgi Gospodinov - Časovno zaklonišče,,"https://www.mojekarte.si/si/fabula-v-teoriji-2024-georgi-gospodinov-casovno-zaklonisce/vstopnice-1180726.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Klub%20CD
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Klub CD
Ljubljana"
ZVO.ČI.TI Akuzmonij Di-Fuzija,,"https://www.facebook.com/events/1977350089325776/1977350099325775/?ref=newsfeed
https://dogodki.kulturnik.si/?where=CUK%20Kino%20%C5%A0i%C5%A1ka
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"CUK Kino Šiška
Ljubljana"
Kralj Čačka,,"https://www.cd-cc.si/kultura/glasba/kralj-cacka
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom
Ljubljana"
26. Festival dokumentarnega filma: Fantastična naprava,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-fantasticna-naprava/vstopnice-1180296.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:30:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
Maruša Kos quartet,,"https://www.facebook.com/events/1486835055445687/
https://dogodki.kulturnik.si/?where=Jazz%20Klub%20300%2C%20Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:30:00 GMT+0100 (Central European Standard Time),,"Jazz Klub 300, Ljubljana"
26. Festival dokumentarnega filma: Zajeti v izviru - Slovenski otroci Lebensborna,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-zajeti-v-izviru-slovenski-otroci-lebensborna/vstopnice-1180310.html
https://dogodki.kulturnik.si/?where=Kinodvor
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:30:00 GMT+0100 (Central European Standard Time),,"Kinodvor
Ljubljana"
Zajeti v izviru – Slovenski otroci Lebensborna,,"https://www.kinodvor.org/film/zajeti-v-izviru-slovenski-otroci-lebensborna/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 20:30:00 GMT+0100 (Central European Standard Time),Tue Mar 19 2024 21:49:00 GMT+0100 (Central European Standard Time),"Kinodvor dvorana
Ljubljana"
Portret mladenke v ognju,,"https://www.mojekarte.si/si/portret-mladenke-v-ognju/vstopnice-1181268.html
https://dogodki.kulturnik.si/?where=Slovenska%20kinoteka
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 19. marec 2024",Tue Mar 19 2024 21:00:00 GMT+0100 (Central European Standard Time),,"Slovenska kinoteka
Ljubljana"
16. Kulturni bazar,,"https://kulturnibazar.si/
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 08:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom
Ljubljana"
Igrajmo se gledališče,,"https://www.ikcsentjur.si/napovedujemo/Igrajmo-se-gledalisce---PRESTAVLJENO_1_2/
https://dogodki.kulturnik.si/?where=Ipav%C4%8Dev%20kulturni%20center%20%C5%A0entjur
https://dogodki.kulturnik.si/?where=%C5%A0entjur","sreda, 20. marec 2024",Wed Mar 20 2024 08:30:00 GMT+0100 (Central European Standard Time),,"Ipavčev kulturni center Šentjur
Šentjur"
Pot domov,,"https://www.mojekarte.si/si/pot-domov/vstopnice-1181269.html
https://dogodki.kulturnik.si/?where=Slovenska%20kinoteka
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Slovenska kinoteka
Ljubljana"
26. Festival dokumentarnega filma: Ozogoche,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-ozogoche/vstopnice-1180297.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
Mišek Julijan,,"http://www.lgl.si/si/predstave/vse-predstave/1160-Misek-Julijan
https://dogodki.kulturnik.si/?where=Mali%20oder%20LGL
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Mali oder LGL
Ljubljana"
Angela Klančar: Zgodbarjenje 12+,,"http://mestoliterature.si/angela-klancar-zgodbarjenje-12--05-03-2024.html
https://dogodki.kulturnik.si/?where=Knji%C5%BEnica%20Jo%C5%BEeta%20Mazovca
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Knjižnica Jožeta Mazovca
Ljubljana"
Predavanje dr. Bojana Knifica: Fenomen »narodne noše«,,"https://www.loski-muzej.si/dogodki/predavanje-dr.-bojana-knifica-fenomen-narodne-nose/
https://dogodki.kulturnik.si/?where=Lo%C5%A1ki%20muzej%20%C5%A0kofja%20Loka
https://dogodki.kulturnik.si/?where=%C5%A0kofja%20Loka","sreda, 20. marec 2024",Wed Mar 20 2024 18:00:00 GMT+0100 (Central European Standard Time),,"Loški muzej Škofja Loka
Škofja Loka"
26. Festival dokumentarnega filma: Med revolucijama,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-med-revolucijama/vstopnice-1180311.html
https://dogodki.kulturnik.si/?where=Kinodvor
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 18:45:00 GMT+0100 (Central European Standard Time),,"Kinodvor
Ljubljana"
Med revolucijama,,"https://www.kinodvor.org/film/med-revolucijama/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 18:45:00 GMT+0100 (Central European Standard Time),Wed Mar 20 2024 19:54:00 GMT+0100 (Central European Standard Time),"Kinodvor dvorana
Ljubljana"
Per Lucio,,"https://www.facebook.com/events/739053301513414/
https://dogodki.kulturnik.si/?where=Mediadom%20Piran
https://dogodki.kulturnik.si/?where=Piran","sreda, 20. marec 2024",Wed Mar 20 2024 19:00:00 GMT+0100 (Central European Standard Time),,"Mediadom Piran
Piran"
26. Festival dokumentarnega filma: Volneno,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-volneno/vstopnice-1180298.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
Primož Grašič trio & Uroš Perić,,"https://www.facebook.com/events/1365369030845277/
https://dogodki.kulturnik.si/?where=Kavarna%20SLAMI%C4%8C
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Kavarna SLAMIČ
Ljubljana"
Sodobne orkestrske skladbe 3: Za slavljenca,,"https://www.nasizbori.si/event/sodobne-orkestrske-skladbe-3-za-slavljenca/
https://dogodki.kulturnik.si/?where=Ljubljana%2C%20Slovenia
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),Wed Mar 20 2024 21:00:00 GMT+0100 (Central European Standard Time),"Ljubljana, Slovenia
Ljubljana"
Gaetano Donizetti: Ljubezenski napoj,,"https://www.opera.si/sl/program/predstava/opera/ljubezenski-napoj/?d=1674
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"SNG Opera Balet Ljubljana
Ljubljana"
SOS 3: Za slavljenca,,"https://www.cd-cc.si/kultura/glasba/sos-3-za-slavljenca
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom
Ljubljana"
5. koncert Carpe artem: Izobilje okrasja,,"https://www.sng-mb.si/event/5-koncert-carpe-artem-izobilje-okrasja/
https://dogodki.kulturnik.si/?where=SNG%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"SNG Maribor
Maribor"
5. koncert cikla Carpe artem,,"https://sngmb.mojekarte.si/si/5-koncert-cikla-carpe-artem/vstopnice-1168831.html
https://dogodki.kulturnik.si/?where=Kazinska%20dvorana%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Kazinska dvorana Maribor
Maribor"
Izobilje okrasja,,"https://www.carpeartem.eu/cikel-carpe-artem-202324_1/-izobilje-okrasja/
https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Kazinska%20dvorana
https://dogodki.kulturnik.si/?where=Maribor","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"SNG Maribor: Kazinska dvorana
Maribor"
"Franc Kosem, trobenta in Jože Bogolin, tolkala;",,"https://www.facebook.com/events/417595270743347/
https://dogodki.kulturnik.si/?where=ski%20dom
https://dogodki.kulturnik.si/?where=Celje","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),,"ski dom
Celje"
SOS 3: Za slavljenca,,"https://www.cd-cc.si/kultura/glasba/sos-3-za-slavljenca
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 19:30:00 GMT+0100 (Central European Standard Time),Wed Mar 20 2024 22:00:00 GMT+0100 (Central European Standard Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
KRIZA SREDNJIH LET,,"https://www.mojekarte.si/si/kriza-srednjih-let/vstopnice-1177602.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%20Vrhnika
https://dogodki.kulturnik.si/?where=Vrhnika","sreda, 20. marec 2024",Wed Mar 20 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom Vrhnika
Vrhnika"
"Kar želiš, to dobiš",,"https://www.mojekarte.si/si/kar-zelis-to-dobis/vstopnice-1180682.html
https://dogodki.kulturnik.si/?where=SiTiTeater%2C%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 20. marec 2024",Wed Mar 20 2024 20:00:00 GMT+0100 (Central European Standard Time),,"SiTiTeater, Ljubljana
Ljubljana"
