Title,Description,Link,Date,StartDate,EndDate,Location
Popravljalnica knjig: delavnica popravljanja gradiva,"Na delavnici popravljanja knjig boste spoznali, kateri materiali so najprimernejši za popravilo knjig ter kako se lotiti popravljanja. Vodila jo bo knjižničarka Enisa Brkić.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-27/2024022911265870/popravljalnica-knjig:-delavnica-popravljanja-gradiva/,"Wednesday, 27. March 2024",2024-03-27T17:00:00+01:00,,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Pravljična urica za otroke v Biljah,Pravljična urica za otroke.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-27/2024022911391504/pravljicna-urica-za-otroke-v-biljah/,"Wednesday, 27. March 2024",2024-03-27T18:00:00+01:00,,"

					Krajevna knjižnica Bilje
				"
Pravljična urica za otroke v Šempetru,"Pravljična urica in ustvarjalnica za otroke s pravljičarko Nedo Mikuž, članico Društva upokojencev Šempeter pri Gorici.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-27/2024022913293255/pravljicna-urica-za-otroke-v-sempetru/,"Wednesday, 27. March 2024",2024-03-27T17:00:00+01:00,,"

					Krajevna knjižnica Šempeter
				"
Pogovor: Nekaj je v zraku,"Povprečna oseba vdihne približno 12 do 20-krat na minuto, kar pomeni približno 17.000 do 30.000 vdihov na dnevno. Pri tem pa ni vseeno, kaj je v zraku, ki ga dihamo. Na delavnici boste izvedeli, kaj pravzaprav dihamo in kako to vpliva na naše zdravje in življenje. Dobili boste praktične napotke, o ravnanju, kadar so ravni emisij povišane in kdaj je zadrževanje zunaj zdravo.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-27/2024030611320123/pogovor:-nekaj-je-v-zraku/,"Wednesday, 27. March 2024",2024-03-27T18:00:00+01:00,,"

					Garaža, Vilharjeva ulica 20 q, Ajdovščina
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Razstava: Hotel Sabotin skozi čas,"V letošnjem letu hotel Sabotin obeležuje 70-letnico. Ob tej priložnosti so v avli hotela Sabotin na ogled postavili razstavo reprodukcij starih dokumentov in fotografij, ki bo na ogled do 31. marca.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"Wednesday, 14. February 2024 - Sunday, 31. March 2024",,,"

					Hotel Sabotin, Solkan
				"
Razstava: Janko Samsa: Lokomotive od nekoč do danes,Razstava maket železniških lokomotiv v lesu v razstavnem prostoru pri klavirju.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-04/2024022915392121/razstava:-janko-samsa:-lokomotive-od-nekoc-do-danes/,"Monday, 04. March 2024 - Friday, 29. March 2024",,,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Razstava: Stanka Golob: Slike iz peska,Razstava likovnih del Stanke Golob v osrednjem razstavnem prostoru Goriške knjižnice.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-04/2024022915370109/razstava:-stanka-golob:-slike-iz-peska/,"Monday, 04. March 2024 - Friday, 29. March 2024",,,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Predstavitev knjige Katje Gorečan: Materinska knjižica,Predstavitev knjige Materinska knjižica avtorice Katje Gorečan. Dogodek prirejamo v okviru Festivala Fabula.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-28/2024022911074995/predstavitev-knjige-katje-gorecan:-materinska-knjizica/,"Thursday, 28. March 2024",2024-03-28T18:00:00+01:00,2024-03-28T19:00:00+01:00,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Delavnica – Čustveni fitnes (18+),"Če se tudi tebi zdi, da si dal že vse od sebe, a ti še vedno ni uspelo, potem je čas za čustveni fitnes.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-28/2024030614141259/delavnica-–-custveni-fitnes-18+/,"Thursday, 28. March 2024",2024-03-28T18:30:00+01:00,,"

					MKC Hiša mladih, Ajdovščina
				"
Stand up: Črni humor,"Na Mostovno prihajajo štirje specialisti za norčevanje iz najbolj neprimernih tematik: Sašo Stare, Marko Žerjal, Alen Borišek in Aljaž Poredoš. Če ste tip človeka, ki ga politično nekorektne šale brez filtra nasmejejo, potem bo to definitivno večer za vas. Pravijo, da je smeh pol zdravja, razen če se smeješ našim foram; potem si že na pol bolan. Dogodek je primeren za starejše od 16 let. Vstopnice: olaii.com/event/4474/stand-up-crni-humor-mostovna",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-28/2024030809514626/stand-up:-crni-humor/,"Thursday, 28. March 2024",2024-03-28T20:00:00+01:00,,"

					KC Mostovna, Šempas
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Razstava: Hotel Sabotin skozi čas,"V letošnjem letu hotel Sabotin obeležuje 70-letnico. Ob tej priložnosti so v avli hotela Sabotin na ogled postavili razstavo reprodukcij starih dokumentov in fotografij, ki bo na ogled do 31. marca.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"Wednesday, 14. February 2024 - Sunday, 31. March 2024",,,"

					Hotel Sabotin, Solkan
				"
Razstava: Stanka Golob: Slike iz peska,Razstava likovnih del Stanke Golob v osrednjem razstavnem prostoru Goriške knjižnice.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-04/2024022915370109/razstava:-stanka-golob:-slike-iz-peska/,"Monday, 04. March 2024 - Friday, 29. March 2024",,,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Razstava: Janko Samsa: Lokomotive od nekoč do danes,Razstava maket železniških lokomotiv v lesu v razstavnem prostoru pri klavirju.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-04/2024022915392121/razstava:-janko-samsa:-lokomotive-od-nekoc-do-danes/,"Monday, 04. March 2024 - Friday, 29. March 2024",,,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Razstava: Hotel Sabotin skozi čas,"V letošnjem letu hotel Sabotin obeležuje 70-letnico. Ob tej priložnosti so v avli hotela Sabotin na ogled postavili razstavo reprodukcij starih dokumentov in fotografij, ki bo na ogled do 31. marca.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"Wednesday, 14. February 2024 - Sunday, 31. March 2024",,,"

					Hotel Sabotin, Solkan
				"
Razstava: Stanka Golob: Slike iz peska,Razstava likovnih del Stanke Golob v osrednjem razstavnem prostoru Goriške knjižnice.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-04/2024022915370109/razstava:-stanka-golob:-slike-iz-peska/,"Monday, 04. March 2024 - Friday, 29. March 2024",,,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Razstava: Janko Samsa: Lokomotive od nekoč do danes,Razstava maket železniških lokomotiv v lesu v razstavnem prostoru pri klavirju.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-04/2024022915392121/razstava:-janko-samsa:-lokomotive-od-nekoc-do-danes/,"Monday, 04. March 2024 - Friday, 29. March 2024",,,"

					Goriška knjižnica Franceta Bevka Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Razstava: Hotel Sabotin skozi čas,"V letošnjem letu hotel Sabotin obeležuje 70-letnico. Ob tej priložnosti so v avli hotela Sabotin na ogled postavili razstavo reprodukcij starih dokumentov in fotografij, ki bo na ogled do 31. marca.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"Wednesday, 14. February 2024 - Sunday, 31. March 2024",,,"

					Hotel Sabotin, Solkan
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Razstava: Hotel Sabotin skozi čas,"V letošnjem letu hotel Sabotin obeležuje 70-letnico. Ob tej priložnosti so v avli hotela Sabotin na ogled postavili razstavo reprodukcij starih dokumentov in fotografij, ki bo na ogled do 31. marca.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"Wednesday, 14. February 2024 - Sunday, 31. March 2024",,,"

					Hotel Sabotin, Solkan
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Velikonočne konjeniške delavnice za otroke,"Vabljeni na velikonočne konjeniške delavnice za otroke, ki bodo 1. aprila 2024, od 9:00 do 15:00.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-01/2024030514040278/velikonocne-konjeniske-delavnice-za-otroke/,"Monday, 01. April 2024",2024-04-01T09:00:00+01:00,2024-04-01T15:00:00+01:00,"

					Ranč Tunink, Podbreg 11a, Podnanos
				"
25. Velikonočni pohod na Malo goro,"Začetek pohoda bo ob 7.30 v Kamnjah (dobrodošlica pohodnikom pri kamnitem mostu), ob 11.00 bo pri koči na Mali gori pozdrav pohodnikov s krajšim kulturnim programom. Za okrepčilo bo tradicionalna polenta zabeljena s košenino in kislim mlekom. Štartnine ni, pohod ni voden.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-01/2024030711040710/25-velikonocni-pohod-na-malo-goro/,"Monday, 01. April 2024",2024-04-01T07:30:00+01:00,,"

					Kamnje
				"
23. Gradiški gorski tek ,23. GRADIŠKI GORSKI TEK,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-01/2024030714580242/23-gradiski-gorski-tek/,"Monday, 01. April 2024",2024-04-01T10:00:00+01:00,,"

					Zbirno mesto: pri Kulturnem domu Gradišče pri Vipavi
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Komedija: Večerja bedakov,"Si predstavljate kaj se dejansko zgodi, ko se na večerjo povabi bedaka svetovne klase? Predstavljamo vam novo francosko veliko uspešnico, ki jo bo na oder Špas teatra postavil eden slovenskih igralskih prvakov, režiser Bojan Emeršič.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-03/2023120110061944/komedija:-vecerja-bedakov/,"Wednesday, 03. April 2024",2024-04-03T20:00:00+01:00,2024-04-03T21:50:00+01:00,"

					Dvorana prve slovenske vlade Ajdovščina
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
