Title,Description,Link,Date,Location
Mednarodni odprt šahovski turnir 28. Hit open 2024,,/sl/koledar-dogodkov/2024-01-26/2024011909451708/mednarodni-odprt-sahovski-turnir-28-hit-open-2024/,"

					26.01.2024 - 02.02.2024
				 
","

						Hotel Perla, dvorana Pinta
					"
Obeležitev rojstva slovenskega kulturnega praznika,,/sl/koledar-dogodkov/2024-02-01/2024011614141718/obelezitev-rojstva-slovenskega-kulturnega-praznika/,"

					01.02.2024
				 

					19:00
												","

						grajska klet, Vipavski Križ
					"
Slovesnost ob slovenskem kulturnem prazniku `V iskanju navdiha´,,/sl/koledar-dogodkov/2024-02-01/2024012610015516/slovesnost-ob-slovenskem-kulturnem-prazniku-`v-iskanju-navdiha´/,"

					01.02.2024
				 

					19:00
												","

						Velika dvorana Kulturnega doma Nova Gorica
					"
"Dobrodelni koncert Lions kluba Zemono, gost Marko Vozelj",,"/sl/koledar-dogodkov/2024-02-01/2024013008233236/dobrodelni-koncert-lions-kluba-zemono,-gost-marko-vozelj/","

					01.02.2024
				 

					18:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Mozaik 2024,,/sl/koledar-dogodkov/2024-01-13/2024010909131181/razstava-mozaik-2024/,"

					13.01.2024 - 03.02.2024
				 
","

						Lokarjeva galerija, Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Mednarodni odprt šahovski turnir 28. Hit open 2024,,/sl/koledar-dogodkov/2024-01-26/2024011909451708/mednarodni-odprt-sahovski-turnir-28-hit-open-2024/,"

					26.01.2024 - 02.02.2024
				 
","

						Hotel Perla, dvorana Pinta
					"
Larin abonma: pogovorni večer s Ferijem Lainščkom,,/sl/koledar-dogodkov/2024-02-02/2023091915365910/larin-abonma:-pogovorni-vecer-s-ferijem-lainsckom/,"

					02.02.2024
				 

					19:30
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Park Wine Stars,,/sl/koledar-dogodkov/2024-02-02/2023121913445793/park-wine-stars/,"

					02.02.2024
				 

					19:00
												","

						Park, Hotel  &amp; Entertainment, Nova Gorica
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Mozaik 2024,,/sl/koledar-dogodkov/2024-01-13/2024010909131181/razstava-mozaik-2024/,"

					13.01.2024 - 03.02.2024
				 
","

						Lokarjeva galerija, Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Zadnje vodstvo po razstavi filmskih plakatov,,/sl/koledar-dogodkov/2024-02-03/2024012418043990/zadnje-vodstvo-po-razstavi-filmskih-plakatov/,"

					03.02.2024
				 

					16:00
												","

						Vila Bartolomei, Solkan
					"
Kultura smo ljudje,,/sl/koledar-dogodkov/2024-02-03/2024012914550126/kultura-smo-ljudje/,"

					03.02.2024
				 

					18:00
												","

						dvorana OŠ Goče
					"
"Predstavitev publikacije Irene Martinuč: En buot so riekli: `Uoče zidar, sin zidar´",,"/sl/koledar-dogodkov/2024-02-03/2024013009072177/predstavitev-publikacije-irene-martinuc:-en-buot-so-riekli:-`uoce-zidar,-sin-zidar´/","

					03.02.2024
				 

					18:00
												","

						Kulturna dvorana Renče
					"
Rokometna tekma: ŽRK Mlinotest Ajdovščina : ŽRK Izola,,/sl/koledar-dogodkov/2024-02-03/2024020208484270/rokometna-tekma:-zrk-mlinotest-ajdovscina-:-zrk-izola/,"

					03.02.2024
				 

					19:00
												","

						velika dvorana Športnega centra Ajdovščina
					"
Tradicionalna revija odraslih pevskih sestavov Vipavske doline: Naši zbori pojo,,/sl/koledar-dogodkov/2024-02-03/2024013010065670/tradicionalna-revija-odraslih-pevskih-sestavov-vipavske-doline:-nasi-zbori-pojo/,"

					03.02.2024 - 04.02.2024
				 

					18:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Mozaik 2024,,/sl/koledar-dogodkov/2024-01-13/2024010909131181/razstava-mozaik-2024/,"

					13.01.2024 - 03.02.2024
				 
","

						Lokarjeva galerija, Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Tradicionalna revija odraslih pevskih sestavov Vipavske doline: Naši zbori pojo,,/sl/koledar-dogodkov/2024-02-03/2024013010065670/tradicionalna-revija-odraslih-pevskih-sestavov-vipavske-doline:-nasi-zbori-pojo/,"

					03.02.2024 - 04.02.2024
				 

					18:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Proslava in koncert ob slovenskem kulturnem prazniku: Vipavski tamburaši,,/sl/koledar-dogodkov/2024-02-04/2024012910335872/proslava-in-koncert-ob-slovenskem-kulturnem-prazniku:-vipavski-tamburasi/,"

					04.02.2024
				 

					18:00
												","

						Kulturni dom Vipava
					"
Pohod PD Vipava: Velika Baba (2016 m),,/sl/koledar-dogodkov/2024-02-04/2024013111293672/pohod-pd-vipava:-velika-baba-2016-m/,"

					04.02.2024
				 

					05:45
												","

						zbirno mesto: Škofijska gimnazija Vipava
					"
Teden kulture v Podnanosu,,/sl/koledar-dogodkov/2024-02-04/2024013110520640/teden-kulture-v-podnanosu/,"

					04.02.2024 - 10.02.2024
				 
","

						Kulturni dom Podnanos
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Teden kulture v Podnanosu,,/sl/koledar-dogodkov/2024-02-04/2024013110520640/teden-kulture-v-podnanosu/,"

					04.02.2024 - 10.02.2024
				 
","

						Kulturni dom Podnanos
					"
Predstavitev vodnika Slovenski obraz Gorice – Po sledeh tisočletne prisotnosti,,/sl/koledar-dogodkov/2024-02-05/2024020108205949/predstavitev-vodnika-slovenski-obraz-gorice-–-po-sledeh-tisocletne-prisotnosti/,"

					05.02.2024
				 

					18:30
												","

						Trgovski dom v Gorici (Korzo Verdi 52)
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Razstava: Na vroči strani Alp,,/sl/koledar-dogodkov/2024-02-05/2024020912033695/razstava:-na-vroci-strani-alp/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Razstava likovnih del Marije Prelog: Zlati poljub/Poljub zlata in ptice,,/sl/koledar-dogodkov/2024-02-05/2024020912071226/razstava-likovnih-del-marije-prelog:-zlati-poljub-poljub-zlata-in-ptice/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Teden kulture v Podnanosu,,/sl/koledar-dogodkov/2024-02-04/2024013110520640/teden-kulture-v-podnanosu/,"

					04.02.2024 - 10.02.2024
				 
","

						Kulturni dom Podnanos
					"
Slovenski kulturni praznik na Osnovni šoli Col,,/sl/koledar-dogodkov/2024-02-06/2024012315285846/slovenski-kulturni-praznik-na-osnovni-soli-col/,"

					06.02.2024
				 

					18:00
												","

						telovadnica OŠ Col
					"
Predavanje: Rak kože: Razumevanje in preprečevanje,,/sl/koledar-dogodkov/2024-02-06/2024012315300745/predavanje:-rak-koze:-razumevanje-in-preprecevanje/,"

					06.02.2024
				 

					18:00
												","

						Ljudska univerza Ajdovščina
					"
Predstavitev knjige Inkunabule v Novi Gorici,,/sl/koledar-dogodkov/2024-02-06/2024020115351008/predstavitev-knjige-inkunabule-v-novi-gorici/,"

					06.02.2024
				 

					17:00
													- 18:00
								","

						Frančiškanski samostan Kostanjevica, Nova Gorica
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Razstava: Na vroči strani Alp,,/sl/koledar-dogodkov/2024-02-05/2024020912033695/razstava:-na-vroci-strani-alp/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Razstava likovnih del Marije Prelog: Zlati poljub/Poljub zlata in ptice,,/sl/koledar-dogodkov/2024-02-05/2024020912071226/razstava-likovnih-del-marije-prelog:-zlati-poljub-poljub-zlata-in-ptice/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Teden kulture v Podnanosu,,/sl/koledar-dogodkov/2024-02-04/2024013110520640/teden-kulture-v-podnanosu/,"

					04.02.2024 - 10.02.2024
				 
","

						Kulturni dom Podnanos
					"
"8. februar 2024, leto do začetka!",,"/sl/koledar-dogodkov/2024-02-07/2024020215420593/8-februar-2024,-leto-do-zacetka!/","

					07.02.2024 - 11.02.2024
				 
","

						Nova Gorica in okolica
					"
Brezplačen program za mlade: Fotografija (15–18 let),,/sl/koledar-dogodkov/2024-02-07/2024010508283326/brezplacen-program-za-mlade:-fotografija-15–18-let/,"

					07.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Odprtje razstave: In vendar oživi,,/sl/koledar-dogodkov/2024-02-07/2024020709111103/odprtje-razstave:-in-vendar-ozivi/,"

					07.02.2024
				 

					18:00
												","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Degustacija biodinamičnih vin Santei,,/sl/koledar-dogodkov/2024-02-07/2024020211132788/degustacija-biodinamicnih-vin-santei/,"

					07.02.2024
				 

					19:00
												","

						Darovi Vipavske, Vipavski Križ 
					"
Voden ogled Škrabčeve knjižnice in razstave inkunabul,,/sl/koledar-dogodkov/2024-02-07/2024020115371428/voden-ogled-skrabceve-knjiznice-in-razstave-inkunabul/,"

					07.02.2024
				 
","

						Frančiškanski samostan Kostanjevica, Nova Gorica
					"
Izdelaj svojo ptičjo krmilnico v Garaži,,/sl/koledar-dogodkov/2024-02-07/2024020111430950/izdelaj-svojo-pticjo-krmilnico-v-garazi/,"

					07.02.2024
				 

					19:00
												","

						Garaža, Vilharjeva ulica 20 q, Ajdovščina
					"
"Predavanje: Naravne droge, ki jih lahko gojimo na vrtu",,"/sl/koledar-dogodkov/2024-02-07/2024012915091957/predavanje:-naravne-droge,-ki-jih-lahko-gojimo-na-vrtu/","

					07.02.2024
				 

					18:00
												","

						prostori KS Goče
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Razstava: Na vroči strani Alp,,/sl/koledar-dogodkov/2024-02-05/2024020912033695/razstava:-na-vroci-strani-alp/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Razstava likovnih del Marije Prelog: Zlati poljub/Poljub zlata in ptice,,/sl/koledar-dogodkov/2024-02-05/2024020912071226/razstava-likovnih-del-marije-prelog:-zlati-poljub-poljub-zlata-in-ptice/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Teden kulture v Podnanosu,,/sl/koledar-dogodkov/2024-02-04/2024013110520640/teden-kulture-v-podnanosu/,"

					04.02.2024 - 10.02.2024
				 
","

						Kulturni dom Podnanos
					"
"8. februar 2024, leto do začetka!",,"/sl/koledar-dogodkov/2024-02-07/2024020215420593/8-februar-2024,-leto-do-zacetka!/","

					07.02.2024 - 11.02.2024
				 
","

						Nova Gorica in okolica
					"
Pohod: Spoznaj Goče z okolico,,/sl/koledar-dogodkov/2024-02-08/2024012915414890/pohod:-spoznaj-goce-z-okolico/,"

					08.02.2024
				 

					10:00
												","

						zbirno mesto: pred OŠ Goče
					"
Prešernov dan v Solkanu,,/sl/koledar-dogodkov/2024-02-08/2024020709152827/presernov-dan-v-solkanu/,"

					08.02.2024
				 

					18:00
												","

						dvorana bivše karavle, Solkan
					"
14. tradicionalni literarni poklon Francetu Bevku,,/sl/koledar-dogodkov/2024-02-08/2024020709131992/14-tradicionalni-literarni-poklon-francetu-bevku/,"

					08.02.2024
				 

					11:00
												","

						ob njegovem grobu v Solkanu
					"
Sprehod skozi zgodovino Nove Gorice,,/sl/koledar-dogodkov/2024-02-08/2024020515512770/sprehod-skozi-zgodovino-nove-gorice/,"

					08.02.2024
				 

					10:00
													- 12:00
								","

						zbirno mesto: Xcenter, Nova Gorica
					"
Dan kulture v Pomniku miru na Cerju,,/sl/koledar-dogodkov/2024-02-08/2024020512351601/dan-kulture-v-pomniku-miru-na-cerju/,"

					08.02.2024
				 

					10:00
													- 16:00
								","

						Pomnik miru na Cerju
					"
Delavnica izdelave keramičnih zvončkov,,/sl/koledar-dogodkov/2024-02-08/2024020311465393/delavnica-izdelave-keramicnih-zvonckov/,"

					08.02.2024
				 

					11:00
												","

						Vila Bartolomei, Solkan
					"
GO! Explore bus,,/sl/koledar-dogodkov/2024-02-08/2024020115171257/go!-explore-bus/,"

					08.02.2024
				 
","

						start: Trg Evrope, Nova Gorica
					"
Osrednja slovesnost ob kulturnem prazniku v občini Ajdovščina,,/sl/koledar-dogodkov/2024-02-08/2024020112310936/osrednja-slovesnost-ob-kulturnem-prazniku-v-obcini-ajdovscina/,"

					08.02.2024
				 

					18:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Slovenski kulturni praznik v Goriškem muzeju,,/sl/koledar-dogodkov/2024-02-08/2024013110100452/slovenski-kulturni-praznik-v-goriskem-muzeju/,"

					08.02.2024
				 

					10:00
													- 18:00
								","

						Kromberk, Solkan, Nova Gorica, Ajdovščina
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Razstava: Na vroči strani Alp,,/sl/koledar-dogodkov/2024-02-05/2024020912033695/razstava:-na-vroci-strani-alp/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Razstava likovnih del Marije Prelog: Zlati poljub/Poljub zlata in ptice,,/sl/koledar-dogodkov/2024-02-05/2024020912071226/razstava-likovnih-del-marije-prelog:-zlati-poljub-poljub-zlata-in-ptice/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Teden kulture v Podnanosu,,/sl/koledar-dogodkov/2024-02-04/2024013110520640/teden-kulture-v-podnanosu/,"

					04.02.2024 - 10.02.2024
				 
","

						Kulturni dom Podnanos
					"
"8. februar 2024, leto do začetka!",,"/sl/koledar-dogodkov/2024-02-07/2024020215420593/8-februar-2024,-leto-do-zacetka!/","

					07.02.2024 - 11.02.2024
				 
","

						Nova Gorica in okolica
					"
"Veliko KAŠ-evo pustovanje: Vlado Kreslin, Zvita feltna, Ansambel Stil, Zelene gartrože",,"/sl/koledar-dogodkov/2024-02-09/2024010510091203/veliko-kasevo-pustovanje:-vlado-kreslin,-zvita-feltna,-ansambel-stil,-zelene-gartroze/","

					09.02.2024
				 

					20:00
												","

						Klet Vipava 1894
					"
Tradicionalno Fama pustovanje s kurenti,,/sl/koledar-dogodkov/2024-02-09/2024020611232144/tradicionalno-fama-pustovanje-s-kurenti/,"

					09.02.2024 - 10.02.2024
				 
","

						Fama Ajdovščina, Fama Vipava in Fama Šempas
					"
Rokometna tekma: ŽRK Mlinotest Ajdovščina : ŽRK Z dežele Celje,,/sl/koledar-dogodkov/2024-02-09/2024020709082429/rokometna-tekma:-zrk-mlinotest-ajdovscina-:-zrk-z-dezele-celje/,"

					09.02.2024
				 

					20:00
												","

						velika dvorana Športnega centra Ajdovščina
					"
Koncert: Mercanti di vento,,/sl/koledar-dogodkov/2024-02-09/2024020610540988/koncert:-mercanti-di-vento/,"

					09.02.2024
				 

					20:00
												","

						Klub Štala, Lokavec 45
					"
Odprtje likovne razstave Bojana Kovača,,/sl/koledar-dogodkov/2024-02-09/2024020111492948/odprtje-likovne-razstave-bojana-kovaca/,"

					09.02.2024
				 

					18:00
												","

						dvorana Društva MOST
					"
Kino Ajdovščina: Šterkijada (slovenski film),,/sl/koledar-dogodkov/2024-02-09/2024013108314625/kino-ajdovscina:-sterkijada-slovenski-film/,"

					09.02.2024
				 

					19:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Kino Ajdovščina: Miraculous Pikapolona & Črni maček (sinhronizirana animirana komična pustolovščina),,/sl/koledar-dogodkov/2024-02-09/2024013108300363/kino-ajdovscina:-miraculous-pikapolona-&amp;-crni-macek-sinhronizirana-animirana-komicna-pustolovscina/,"

					09.02.2024
				 

					17:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Razstava: Na vroči strani Alp,,/sl/koledar-dogodkov/2024-02-05/2024020912033695/razstava:-na-vroci-strani-alp/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Razstava likovnih del Marije Prelog: Zlati poljub/Poljub zlata in ptice,,/sl/koledar-dogodkov/2024-02-05/2024020912071226/razstava-likovnih-del-marije-prelog:-zlati-poljub-poljub-zlata-in-ptice/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Teden kulture v Podnanosu,,/sl/koledar-dogodkov/2024-02-04/2024013110520640/teden-kulture-v-podnanosu/,"

					04.02.2024 - 10.02.2024
				 
","

						Kulturni dom Podnanos
					"
"8. februar 2024, leto do začetka!",,"/sl/koledar-dogodkov/2024-02-07/2024020215420593/8-februar-2024,-leto-do-zacetka!/","

					07.02.2024 - 11.02.2024
				 
","

						Nova Gorica in okolica
					"
Tradicionalno Fama pustovanje s kurenti,,/sl/koledar-dogodkov/2024-02-09/2024020611232144/tradicionalno-fama-pustovanje-s-kurenti/,"

					09.02.2024 - 10.02.2024
				 
","

						Fama Ajdovščina, Fama Vipava in Fama Šempas
					"
Odprtje razstave: Stari čebelnjak Maks pripoveduje: panjske končnice skozi čas,,/sl/koledar-dogodkov/2024-02-10/2024020910260300/odprtje-razstave:-stari-cebelnjak-maks-pripoveduje:-panjske-koncnice-skozi-cas/,"

					10.02.2024
				 

					17:00
												","

						Galerija Vipavski Križ
					"
"Največja pustna zabava: Lidija Bačić, Mambo Kings",,"/sl/koledar-dogodkov/2024-02-10/2024020611295167/najvecja-pustna-zabava:-lidija-bacić,-mambo-kings/","

					10.02.2024
				 

					21:00
												","

						Športni center, Šempeter pri Gorici
					"
Predstava za najmlajše: Mehurčki,,/sl/koledar-dogodkov/2024-02-10/2024020508181507/predstava-za-najmlajse:-mehurcki/,"

					10.02.2024
				 

					10:30
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Pust me na Mostovno,,/sl/koledar-dogodkov/2024-02-10/2024020211172616/pust-me-na-mostovno/,"

					10.02.2024
				 

					21:00
												","

						KC Mostovna, Solkan
					"
Druga sobota na Ajdovski tržnici: Pustna sobota,,/sl/koledar-dogodkov/2024-02-10/2024020112402192/druga-sobota-na-ajdovski-trznici:-pustna-sobota/,"

					10.02.2024
				 

					09:00
													- 11:00
								","

						Ajdovska tržnica, Lokarjev drevored
					"
Goriški boljšji sejem,,/sl/koledar-dogodkov/2024-02-10/2024020108293306/goriski-boljsji-sejem/,"

					10.02.2024
				 

					08:00
													- 12:00
								","

						pod arkadami Mestne hiše v Novi Gorici
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Razstava likovnih del Marije Prelog: Zlati poljub/Poljub zlata in ptice,,/sl/koledar-dogodkov/2024-02-05/2024020912071226/razstava-likovnih-del-marije-prelog:-zlati-poljub-poljub-zlata-in-ptice/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Razstava: Na vroči strani Alp,,/sl/koledar-dogodkov/2024-02-05/2024020912033695/razstava:-na-vroci-strani-alp/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Likovna razstava Bojana Kovača,,/sl/koledar-dogodkov/2024-02-10/2024020111512796/likovna-razstava-bojana-kovaca/,"

					10.02.2024 - 11.03.2024
				 
","

						dvorana Društva MOST
					"
"8. februar 2024, leto do začetka!",,"/sl/koledar-dogodkov/2024-02-07/2024020215420593/8-februar-2024,-leto-do-zacetka!/","

					07.02.2024 - 11.02.2024
				 
","

						Nova Gorica in okolica
					"
Plesni show,,/sl/koledar-dogodkov/2024-02-11/2024020611184707/plesni-show/,"

					11.02.2024
				 

					19:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
Razstava: Na vroči strani Alp,,/sl/koledar-dogodkov/2024-02-05/2024020912033695/razstava:-na-vroci-strani-alp/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Razstava likovnih del Marije Prelog: Zlati poljub/Poljub zlata in ptice,,/sl/koledar-dogodkov/2024-02-05/2024020912071226/razstava-likovnih-del-marije-prelog:-zlati-poljub-poljub-zlata-in-ptice/,"

					05.02.2024 - 29.02.2024
				 
","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Likovna razstava Bojana Kovača,,/sl/koledar-dogodkov/2024-02-10/2024020111512796/likovna-razstava-bojana-kovaca/,"

					10.02.2024 - 11.03.2024
				 
","

						dvorana Društva MOST
					"
Razstava: Stari čebelnjak Maks pripoveduje: panjske končnice skozi čas,,/sl/koledar-dogodkov/2024-02-11/2024020910284113/razstava:-stari-cebelnjak-maks-pripoveduje:-panjske-koncnice-skozi-cas/,"

					11.02.2024 - 09.03.2024
				 
","

						Galerija Vipavski Križ
					"
Delavnica: Pridelovanje jablan in hrušk,,/sl/koledar-dogodkov/2024-02-12/2024020511135019/delavnica:-pridelovanje-jablan-in-hrusk/,"

					12.02.2024
				 

					18:00
												","

						Učni center Brje
					"
"Jaz, vrtnar – seminar o soncu, vodi, semenih, zemlji in ljubezni",,"/sl/koledar-dogodkov/2024-02-12/2024020911005990/jaz,-vrtnar--–-seminar-o-soncu,-vodi,-semenih,-zemlji-in-ljubezni/","

					12.02.2024
				 

					18:00
													- 19:30
								","

						Goriška knjižnica Franceta Bevka Nova Gorica
					"
Pravljična urica za otroke,,/sl/koledar-dogodkov/2024-02-12/2024020912212072/pravljicna-urica-za-otroke/,"

					12.02.2024
				 

					17:00
													- 17:30
								","

						Krajevna knjižnica Prvačina
					"
Slikarska razstava Zoje Makovec: Utrip narave,,/sl/koledar-dogodkov/2024-01-12/2024010508230848/slikarska-razstava-zoje-makovec:-utrip-narave/,"

					12.01.2024 - 14.02.2024
				 
","

						MKC Hiša mladih Ajdovščina
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
