Title,Description,Link,Date,StartDate,EndDate,Location
20. Festival komedije Pekre,"
Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto. 
 Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto.  PROGRAM1. marec - 24. marec 2024 Petek, 1. 3. ob 19.00: Čaj za dveAvtor: Tone Partljič I KUD Marice Kerenčic PesnicaSobota, 2. 3. ob 19.00: Seks in ljubosumnostAvtor: Marc Camoletti I KD Svoboda Brestanica - Teater RajhenburškiPetek, 8. 3. ob 19.00: TartuffeAvtor: Jean Baptiste Poquelin - Moliere I KUD Drava MariborSobota, 9. 3. ob 19.00: Jaz sem pa tako finaAvtor: Jovan Sterija Popović I KD Vidovo, Šentvid pri StičniPetek, 15. 3. ob 19.00: Poroka čistilke MarijeAvtor: Tone Partljič I KD Pekre LimbušSobota, 16. 3. ob 19.00: RevizorAvtor: Nikolaj Vasiljevič Gogolj I Šentjakobsko gledališče LjubljanaPetek, 22. 3. ob 19.00: Kar v vrsto, prosim!Avtor: Jack Sharkey I KPD Josip Lavtižar Kranjska GoraSobota, 23. 3. ob 19.00: TičiAvtor: Petja Kogovšek I Gledališče Toneta Čufarja, JeseniceNedelja, 24. 3. ob 19.00: 20. gledališka pomladAvtorja: Marko Vezovišek in Jure Ivanušič I Jure Ivanušič Vstopnicecena posamezne vstopnice = 10,00 EURvstopnica za zadnji večer = 12,00 EURabonma = 60,00 EURVstopnice bodo na voljo 1 uro pred predstavo v Domu Kulture Pekre in preko www.eventim.si
Tip: Zabavne prireditve
Organizator: Turistično društvo Pekre
","https://www.google.com/maps/dir/Current+Location/46.548,15.5938
https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/26021-20-festival-komedije-pekre","Friday, 15. March 2024",,,"Limbuš, Dom kulture Pekre (Bezjakova ulica 4, Limbuš)"
Razstava narcis,"
V parku bodo marca kot mala sonca zasijali cvetovi narcis. Osvetlile bodo puste travnate površine in jih spremenile v slikovito kuliso. Družbo jim bo delalo žvrgolenje ptic, ki nas s svojim petjem opominjajo, da prihaja pomlad. Ritem narave je svojevrsten, zato je trajanje cvetenja narcis vedno presenečenje. Vabljeni na prijeten sprehod med več kot petdesetimi vrstami in sortami narcis. Pozdravile vas bodo že ob vstopu v park, njihove raznobarvne odtenke rumenih in rumeno-belih cvetov pa boste med sprehodom odkrivali na najrazličnejših mestih v parku.
 V parku bodo marca kot mala sonca zasijali cvetovi narcis. Osvetlile bodo puste travnate površine in jih spremenile v slikovito kuliso. Družbo jim bo delalo žvrgolenje ptic, ki nas s svojim petjem opominjajo, da prihaja pomlad. Ritem narave je svojevrsten, zato je trajanje cvetenja narcis vedno presenečenje. Vabljeni na prijeten sprehod med več kot petdesetimi vrstami in sortami narcis. Pozdravile vas bodo že ob vstopu v park, njihove raznobarvne odtenke rumenih in rumeno-belih cvetov pa boste med sprehodom odkrivali na najrazličnejših mestih v parku. V parku bodo marca kot mala sonca zasijali cvetovi narcis. Osvetlile bodo puste travnate površine in jih spremenile v slikovito kuliso.
Tip: Kulturne prireditve, Ostale prireditve
Kontakt: Arboretum Volčji Potok                                00 386 1 831 23 45 prireditve@arboretum.si
","https://www.google.com/maps/dir/Current+Location/46.1881,14.6137
https://www.arboretum.si/dogodek/razstava-narcis/?occurrence=2024-03-16","Saturday, 16. March 2024 - Sunday, 14. April 2024",,,"Radomlje, Arboretum Volčji Potok"
ČISTILNA AKCIJA," Sobota 15. marec 2024, ob 9.00, Mestna občina Ptuj. Mestna občina Ptuj organizira čistilno akcijo, ki bo v soboto, 16. marca 2024, s pričetkom ob 9. uri. Vabimo vas, da se aktivno vključite v izvedbo čistilne akcije, da se nas zbere čim več prostovoljcev, ki bomo na ta dan v naši okolici počistili  komunalne odpadke, ki ležijo ob cestah, ulicah, pohodniških in sprehajalnih poteh, v okolici šol in vrtcev ter divjih odlagališčih. Več informacij najdete na strani Mestne občine Ptuj.
Tip: Ostale prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/cistilna-akcija/","Saturday, 16. March 2024",,,"Ptuj, različne lokacije Mestne občine Ptuj"
20. Festival komedije Pekre,"
Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto. 
 Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto.  PROGRAM1. marec - 24. marec 2024 Petek, 1. 3. ob 19.00: Čaj za dveAvtor: Tone Partljič I KUD Marice Kerenčic PesnicaSobota, 2. 3. ob 19.00: Seks in ljubosumnostAvtor: Marc Camoletti I KD Svoboda Brestanica - Teater RajhenburškiPetek, 8. 3. ob 19.00: TartuffeAvtor: Jean Baptiste Poquelin - Moliere I KUD Drava MariborSobota, 9. 3. ob 19.00: Jaz sem pa tako finaAvtor: Jovan Sterija Popović I KD Vidovo, Šentvid pri StičniPetek, 15. 3. ob 19.00: Poroka čistilke MarijeAvtor: Tone Partljič I KD Pekre LimbušSobota, 16. 3. ob 19.00: RevizorAvtor: Nikolaj Vasiljevič Gogolj I Šentjakobsko gledališče LjubljanaPetek, 22. 3. ob 19.00: Kar v vrsto, prosim!Avtor: Jack Sharkey I KPD Josip Lavtižar Kranjska GoraSobota, 23. 3. ob 19.00: TičiAvtor: Petja Kogovšek I Gledališče Toneta Čufarja, JeseniceNedelja, 24. 3. ob 19.00: 20. gledališka pomladAvtorja: Marko Vezovišek in Jure Ivanušič I Jure Ivanušič Vstopnicecena posamezne vstopnice = 10,00 EURvstopnica za zadnji večer = 12,00 EURabonma = 60,00 EURVstopnice bodo na voljo 1 uro pred predstavo v Domu Kulture Pekre in preko www.eventim.si
Tip: Zabavne prireditve
Organizator: Turistično društvo Pekre
","https://www.google.com/maps/dir/Current+Location/46.548,15.5938
https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/26021-20-festival-komedije-pekre","Saturday, 16. March 2024",,,"Limbuš, Dom kulture Pekre (Bezjakova ulica 4, Limbuš)"
PRAVLJICA Z JOGO," V pravljični sobi Branke Jurca, Mladinski oddelek knjižnice Ivana Potrča Ptuj. Vsak prvi in tretji četrtek v mesecu ob 17. uri. V četrtek 21.3.2024, ob 17. uri. Pravljico pripoveduje:
Sanja Selinšek
Inštruktorica joge:
Sonja Trplan
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,15.8663
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/pravljica-z-jogo-3/","Thursday, 21. March 2024",,,"Ptuj, Mladinski oddelek knjižnice Ivana Potrča Ptuj"
OTVORITEV BRALNE ZNAČKE ZA ODRASLE 2024," V četrtek 21.3.2024 ob 18. uri, bo v razstavišču knjižnice Ivana Potrča Ptuj potekala otvoritev bralne značke za odrasle.
Gostja večera bo Urška Klakočar Zupančič, pisateljica, pravnica in predsednica Državnega zbora Slovenije. Z njo se bo pogovarjal bibliotekar Gregor Korošec.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,15.8663
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/otvoritev-bralne-znacke-za-odrasle-2024/","Thursday, 21. March 2024",,,"Ptuj, Razstavišče knjižnice Ivana Potrča Ptuj"
"OKRONANA, VIKTORINOV FILMSKI VEČER"," V četrtek 21. marec, ob 19.00, Mestni kino Ptuj V filmu Okronana spremljamo izredno zgodbo Magdalene Gornik, ki je živela z mističnimi pojavi in se soočala z nasprotovanjem okolice, vendar je vztrajno sledila svojemu poslanstvu spreobrnjenja src ter približevanja Bogu skozi trpljenje. Premierni projekciji filma bo sledil pogovor z avtorjem filma Davidom Sipošem, ki ga bo vodil Peter Pribožič.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4196,15.872
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/okronana-viktorinov-filmski-vecer/","Thursday, 21. March 2024",,,"Ptuj, Mestni kino Ptuj"
Mednarodni festival Čili in čokolada,"
Mednarodni festival, kjer se združujejo sladki in pekoči užitki.
 Mednarodni festival, kjer se združujejo sladki in pekoči užitki. Uvod v gastronomsko obarvano leto v štajerski prestolnici zaznamuje pomladni vikend sladkih in pikantnih okusov. Nepozabno doživetje sladko pikantnih kreacij lahko doživite 22. in 23. marca 2024, ko bo v Mariboru Mednarodni festival Čili in Čokolada #5. Družili se bomo med 10. in 21. uro. V Maribor ponovno prihaja več kot 30 različnih ustvarjalcev čilijevih in čokoladnih kreacij iz Slovenije in tujine, še bolj sladki in še bolj pikantni ponudniki. Predstavili nam bodo svoje slastne in pikantne izdelke, ter nas popeljali na posebno pikantno in sladko avanturo, kjer bomo lahko tako okušali kot tudi soustvarjali. Izvedeli bomo vse, česar do zdaj še nismo vedeli o čokoladi in čilijih ter zakaj se nasprotja tako zelo privlačijo. Skupaj bomo ponovno začinili Maribor in ga za dva dni spremenili v najslajše mesto na svetu. Več informacij kmalu.
Tip: Festivali, Gastronomske prireditve
Organizator: Factumevent
","https://www.google.com/maps/dir/Current+Location/46.559,15.6502
https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/6489-mednarodni-festival-cili-in-cokolada","Friday, 22. March 2024 - Saturday, 23. March 2024",,,"Maribor, Trg Leona Štuklja, Maribor"
ART CIRCLE SPRING 2024,"
 Pričenja se spomladanska edicija najbolj barvitega kroga umetnosti – ART CIRCLE SPRING 2024. Krog umetnosti, ki združuje umetnike z vsega sveta, vinarje in turistične ponudnike ter predstavnike različnih veleposlaništev v Sloveniji. Dobrodošli umetniki iz Avstrije, Belgije, Hrvaške, Nemčije, Italije, Japonske, Poljske, Španije in Nizozemske. Ne zamudite odprtja razstave in srečanja z umetniki v petek, 22. marca, ob 19. uri v čudoviti Vili Vipolže. Razstava bo na ogled od 24. maja 2024.       Več informacij: Art Circle  E:  artcircle2011@gmail.com W: artcircle.si   
  Pričenja se spomladanska edicija najbolj barvitega kroga umetnosti – ART CIRCLE SPRING 2024. Krog umetnosti, ki združuje umetnike z vsega sveta, vinarje in turistične ponudnike ter predstavnike različnih veleposlaništev v Sloveniji. Dobrodošli umetniki iz Avstrije, Belgije, Hrvaške, Nemčije, Italije, Japonske, Poljske, Španije in Nizozemske. Ne zamudite odprtja razstave in srečanja z umetniki v petek, 22. marca, ob 19. uri v čudoviti Vili Vipolže. Razstava bo na ogled od 24. maja 2024.       Več informacij: Art Circle  E:  artcircle2011@gmail.com W: artcircle.si     Pričenja se spomladanska edicija najbolj barvitega kroga umetnosti – ART CIRCLE SPRING 2024. Krog umetnosti, ki združuje umetnike z vsega sveta, vinarje in turistične ponudnike ter predstavnike različnih veleposlaništev v Sloveniji. Dobrodošli umetniki iz Avstrije, Belgije, Hrvaške, Nemčije, Italije, Japonske, Poljske, Španije in Nizozemske. Ne zamudite odprtja razstave in srečanja z umetniki v petek, 22. marca, ob 19. uri v čudoviti Vili Vipolže. Razstava bo na ogled od 24. maja 2024.       Več informacij: Art Circle  E:  artcircle2011@gmail.com W: artcircle.si   
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/45.9717,13.5377
","Friday, 22. March 2024",,,"Vipolže, Vila Vipolže"
20. Festival komedije Pekre,"
Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto. 
 Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto.  PROGRAM1. marec - 24. marec 2024 Petek, 1. 3. ob 19.00: Čaj za dveAvtor: Tone Partljič I KUD Marice Kerenčic PesnicaSobota, 2. 3. ob 19.00: Seks in ljubosumnostAvtor: Marc Camoletti I KD Svoboda Brestanica - Teater RajhenburškiPetek, 8. 3. ob 19.00: TartuffeAvtor: Jean Baptiste Poquelin - Moliere I KUD Drava MariborSobota, 9. 3. ob 19.00: Jaz sem pa tako finaAvtor: Jovan Sterija Popović I KD Vidovo, Šentvid pri StičniPetek, 15. 3. ob 19.00: Poroka čistilke MarijeAvtor: Tone Partljič I KD Pekre LimbušSobota, 16. 3. ob 19.00: RevizorAvtor: Nikolaj Vasiljevič Gogolj I Šentjakobsko gledališče LjubljanaPetek, 22. 3. ob 19.00: Kar v vrsto, prosim!Avtor: Jack Sharkey I KPD Josip Lavtižar Kranjska GoraSobota, 23. 3. ob 19.00: TičiAvtor: Petja Kogovšek I Gledališče Toneta Čufarja, JeseniceNedelja, 24. 3. ob 19.00: 20. gledališka pomladAvtorja: Marko Vezovišek in Jure Ivanušič I Jure Ivanušič Vstopnicecena posamezne vstopnice = 10,00 EURvstopnica za zadnji večer = 12,00 EURabonma = 60,00 EURVstopnice bodo na voljo 1 uro pred predstavo v Domu Kulture Pekre in preko www.eventim.si
Tip: Zabavne prireditve
Organizator: Turistično društvo Pekre
","https://www.google.com/maps/dir/Current+Location/46.548,15.5938
https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/26021-20-festival-komedije-pekre","Friday, 22. March 2024",,,"Limbuš, Dom kulture Pekre (Bezjakova ulica 4, Limbuš)"
KONCERT KEPICA MEŠANEGA," Sobota 23. marec 2024, ob 20.30, Stara steklarska, MKC, mala dvorana. Na prvi Kepici mešanega letošnjega leta nam bodo zaigrali mladi bandi Propad (powerviolence; Ptuj/Maribor), Los Loa (horror hard rock; Maribor) in Manifest (punkrock/hardrock; Kotlje). Vstopnina 5 EUR.
Tip: Glasbene prireditve, Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/kepica-mesanega/","Saturday, 23. March 2024",,,"Ptuj, Stara steklarska (mala dvorana)"
20. Festival komedije Pekre,"
Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto. 
 Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto.  PROGRAM1. marec - 24. marec 2024 Petek, 1. 3. ob 19.00: Čaj za dveAvtor: Tone Partljič I KUD Marice Kerenčic PesnicaSobota, 2. 3. ob 19.00: Seks in ljubosumnostAvtor: Marc Camoletti I KD Svoboda Brestanica - Teater RajhenburškiPetek, 8. 3. ob 19.00: TartuffeAvtor: Jean Baptiste Poquelin - Moliere I KUD Drava MariborSobota, 9. 3. ob 19.00: Jaz sem pa tako finaAvtor: Jovan Sterija Popović I KD Vidovo, Šentvid pri StičniPetek, 15. 3. ob 19.00: Poroka čistilke MarijeAvtor: Tone Partljič I KD Pekre LimbušSobota, 16. 3. ob 19.00: RevizorAvtor: Nikolaj Vasiljevič Gogolj I Šentjakobsko gledališče LjubljanaPetek, 22. 3. ob 19.00: Kar v vrsto, prosim!Avtor: Jack Sharkey I KPD Josip Lavtižar Kranjska GoraSobota, 23. 3. ob 19.00: TičiAvtor: Petja Kogovšek I Gledališče Toneta Čufarja, JeseniceNedelja, 24. 3. ob 19.00: 20. gledališka pomladAvtorja: Marko Vezovišek in Jure Ivanušič I Jure Ivanušič Vstopnicecena posamezne vstopnice = 10,00 EURvstopnica za zadnji večer = 12,00 EURabonma = 60,00 EURVstopnice bodo na voljo 1 uro pred predstavo v Domu Kulture Pekre in preko www.eventim.si
Tip: Kulturne prireditve, Zabavne prireditve
Organizator: Turistično društvo Pekre
","https://www.google.com/maps/dir/Current+Location/46.548,15.5938
https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/26021-20-festival-komedije-pekre","Saturday, 23. March 2024",,,"Limbuš, Dom kulture Pekre (Bezjakova ulica 4, Limbuš)"
Mali kraški maraton,"
Občina Sežana bo gostila tekače na tradicionalnem 22. Malem kraškem maratonu. Tek vsako leto naznani vstop v tekaško pomlad.
 Občina Sežana bo gostila tekače na tradicionalnem 22. Malem kraškem maratonu. Tek vsako leto naznani vstop v tekaško pomlad. Tekači boste lahko izbirali med tremi razdaljami in sicer: Polmaraton (21.098 m), Kraška 10ka (10.400 m) in Klančarjevih 6 (6.200 m). Pohodniki se boste lahko podali na voden 10 km pohod po Živem muzeju Krasa, ki predstavlja slikovito območje, posejano z neštetimi naravnimi danostmi. Tudi otroci bodo pretegnili svoje nogice na otroških tekih.
Tip: Športne prireditve

","https://www.google.com/maps/dir/Current+Location/45.7059,13.8697
https://www.kraskimaraton.si/mali-kraski-maraton/","Sunday, 24. March 2024",,,"Sežana, Športni park"
20. Festival komedije Pekre,"
Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto. 
 Festival komedije Pekre tradicionalno pripravljamo vsako leto v mesecu marcu, vsak petek in soboto.  PROGRAM1. marec - 24. marec 2024 Petek, 1. 3. ob 19.00: Čaj za dveAvtor: Tone Partljič I KUD Marice Kerenčic PesnicaSobota, 2. 3. ob 19.00: Seks in ljubosumnostAvtor: Marc Camoletti I KD Svoboda Brestanica - Teater RajhenburškiPetek, 8. 3. ob 19.00: TartuffeAvtor: Jean Baptiste Poquelin - Moliere I KUD Drava MariborSobota, 9. 3. ob 19.00: Jaz sem pa tako finaAvtor: Jovan Sterija Popović I KD Vidovo, Šentvid pri StičniPetek, 15. 3. ob 19.00: Poroka čistilke MarijeAvtor: Tone Partljič I KD Pekre LimbušSobota, 16. 3. ob 19.00: RevizorAvtor: Nikolaj Vasiljevič Gogolj I Šentjakobsko gledališče LjubljanaPetek, 22. 3. ob 19.00: Kar v vrsto, prosim!Avtor: Jack Sharkey I KPD Josip Lavtižar Kranjska GoraSobota, 23. 3. ob 19.00: TičiAvtor: Petja Kogovšek I Gledališče Toneta Čufarja, JeseniceNedelja, 24. 3. ob 19.00: 20. gledališka pomladAvtorja: Marko Vezovišek in Jure Ivanušič I Jure Ivanušič Vstopnicecena posamezne vstopnice = 10,00 EURvstopnica za zadnji večer = 12,00 EURabonma = 60,00 EURVstopnice bodo na voljo 1 uro pred predstavo v Domu Kulture Pekre in preko www.eventim.si
Tip: Zabavne prireditve
Organizator: Turistično društvo Pekre
","https://www.google.com/maps/dir/Current+Location/46.548,15.5938
https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/26021-20-festival-komedije-pekre","Sunday, 24. March 2024",,,"Limbuš, Dom kulture Pekre (Bezjakova ulica 4, Limbuš)"
